"primary_key","r_age_val","cust_gender_cd","cust_language_cd","cust_mkt_segm_desc","trf_mdl_phonedeal_cd","count_orange","cust_total_mobile_qty","voice_oob_mean","voice_oob_sum","voice_oob_nat_mean","voice_oob_nat_sum","mean_bill_rev_vs_trf_plan","tenure_days","days_since_moving","nb_cont","avg_tp_churn"
104659,0.389976495876908,"M","FR","MASS",0,0,1,0.47616667,1.4285,0.47616667,1.4285,1.686973334,5771,365,26,0.014074876061314
104660,0.180223474977538,"F","NL","MASS",1,0,3,0,0,0,0,0.826445,472,365,27,0.0170355247039608
104661,0.597242164891213,"M","NL","MASS",0,0,1,6.30323333,18.9097,6.30323333,18.9097,1.35745,1949,365,45,0.0212201105862536
104662,0.910952348494902,"M","FR","MASS",0,0,1,0,0,0,0,1.28645,5877,365,99,0.025597898714345
104663,0.0107475044205785,"F","NL","MASS",0,0,3,0.87466667,2.624,0.87466667,2.624,2.25803333333333,402,365,55,0.0254639285841984
104664,0.139779784483835,"M","FR","MASS",1,0,1,0,0,0,0,0.811547619142857,975,365,78,0.00956684325334995
104665,0.900002800859511,"M","FR","MASS",1,0,3,0,0,0,0,0.8317813332,132,365,40,0.00652020082892476
104666,0.322827912168577,"M","NL","MASS",0,0,1,0.30303333,0.9091,0,0,1.0519666668,4259,76,30,0.0287215542549412
104667,0.794475664617494,"M","FR","MASS",1,0,1,0,0,0,0,1.066444,5856,365,46,0.0185643833235569
104668,0.366887001786381,"F","NL","MASS",1,0,2,0,0,0,0,1.19395047628571,2210,365,26,0.0216953741472364
104669,0.545316333416849,"M","FR","SOHO",0,0,2,0,0,0,0,1.20937333333333,3358,365,69,0.0231284236153378
104670,0.614242430310696,"F","NL","MASS",0,0,2,6.47153333,19.4146,5.80576667,17.4173,1.65302916625,5762,365,75,0.0165509521461601
104671,0.635771717410535,"M","NL","MASS",1,0,4,0,0,0,0,1.03144444466667,4315,365,10,0.00781822623992182
104672,0.407754308078438,"M","FR","MASS",1,0,2,0,0,0,0,0.8864453332,6136,365,26,0.0185643833235569
104673,0.95410219929181,"F","FR","MASS",0,0,1,0.01723333,0.0517,0.01723333,0.0517,0.714346666666667,3662,365,23,0.0201295465869457
104674,0.985314792953432,"F","NL","MASS",0,0,3,0,0,0,0,1.11619333333333,2200,365,12,0.0288548241659152
104675,0.914323364384472,"F","NL","MASS",0,0,1,0,0,0,0,0.82645,357,365,15,0.0167189354127818
104676,0.424308660905808,"M","NL","MASS",0,0,1,0,0,0,0,0.99174,2225,365,11,0.014074876061314
104677,0.708280961029232,"M","NL","MASS",0,0,2,0,0,0,0,0.826445,2634,365,15,0.025597898714345
104678,0.350555787794292,"F","FR","MASS",0,0,1,0.63363333,1.9009,0,0,2.2267,2463,365,22,0.0254639285841984
104679,0.646953125484288,"F","NL","MASS",0,0,1,8.61806667,25.8542,0,0,2.0225722225,1197,365,22,0.0212201105862536
104680,0.667735076975077,"M","FR","MASS",0,0,2,0,0,0,0,1.07311333333333,5037,365,41,0.0288548241659152
104681,0.974114632699639,"F","FR","MASS",1,0,2,0,0,0,0,0.9433773332,607,365,19,0.0185643833235569
104682,0.288106103427708,"M","NL","MASS",0,0,4,0,0,0,0,0.830891111333333,5428,365,37,0.0288548241659152
104683,0.416157053550705,"F","NL","MASS",0,0,1,0.01836667,0.0551,0.01836667,0.0551,1.67205833375,5950,365,21,0.0165509521461601
104684,0.147417081287131,"M","FR","MASS",0,1,1,0,0,0,0,0.8295546668,1214,214,57,0.0287215542549412
104685,0.634866142412648,"F","NL","MASS",0,2,1,0.11706667,0.3512,0.11706667,0.3512,0.958625,244,365,64,0.0212201105862536
104686,0.358398680109531,"F","NL","MASS",0,0,1,0,0,0,0,0.82645,6132,365,16,0.0165509521461601
104687,0.243467461084947,"F","FR","MASS",0,0,1,0,0,0,0,0.975463889166667,2979,365,31,0.0212201105862536
104688,0.666540511883795,"M","FR","MASS",1,0,1,0,0,0,0,0.845039259333333,4254,30,107,0.0152671755725191
104689,0.532279974780977,"M","FR","MASS",0,0,1,1.37743333,4.1323,0,0,1.98625333333333,1510,365,13,0.0201295465869457
104690,0.751277218107134,"M","NL","MASS",0,0,1,0,0,0,0,0.826446666666667,704,365,42,0.0254639285841984
104691,0.953110364964232,"F","NL","MASS",0,0,1,0,0,0,0,0.874224444666667,1564,365,23,0.0254639285841984
104692,0.0981803154572845,"M","NL","MASS",1,0,1,0,0,0,0,0.832595555333333,5449,365,36,0.00781822623992182
104693,0.796544928802177,"F","FR","MASS",1,0,1,5.58776667,16.7633,0,0,1.0540533332,499,365,58,0.0185643833235569
104694,0.411797054577619,"F","FR","MASS",0,0,1,6.0981,18.2943,0,0,1.24664888866667,597,365,22,0.0254639285841984
104695,0.93754377332516,"F","NL","MASS",1,0,2,0,0,0,0,0.826445714285714,5424,365,19,0.0216953741472364
104696,0.931232086848468,"F","NL","MASS",1,0,2,0,0,0,0,0.8297783335,4155,365,58,0.0170355247039608
104697,0.289174335310236,"M","NL","SOHO",1,0,1,4.92583333,14.7775,4.92583333,14.7775,1.1328493332,6729,365,79,0.00652020082892476
104698,0.103983167558908,"F","NL","MASS",0,0,1,0,0,0,0,0.844668888666667,1776,365,22,0.0288548241659152
104699,0.454551852541044,"F","FR","MASS",0,0,3,10.12043333,30.3613,10.12043333,30.3613,1.69428055583333,1805,365,107,0.0212201105862536
104700,0.0112305141519755,"M","FR","MASS",1,0,2,0,0,0,0,0.833995,215,365,30,0.0170355247039608
104701,0.357940134592354,"F","NL","MASS",1,0,4,0,0,0,0,0.826445,752,365,7,0.0170355247039608
104702,0.149924066616222,"F","FR","MASS",0,0,1,4.9697,14.9091,4.9697,14.9091,1.480116667,6053,365,49,0.0188910267622879
104703,0.0293543245643377,"Unknown","NL","SOHO",1,0,2,0.17906667,0.5372,0,0,0.832125454545455,319,84,249,0.0282138544296849
104704,0.0174861783161759,"F","NL","MASS",1,0,2,0,0,0,0,0.826445,927,365,16,0.0170355247039608
104705,0.422956200083718,"M","FR","MASS",1,0,1,0,0,0,0,0.826445,539,365,79,0.0170355247039608
104706,0.244458155008033,"F","FR","MASS",1,0,1,0,0,0,0,1.255585,5250,365,30,0.0170355247039608
104707,0.460466905031353,"F","NL","MASS",0,0,1,0,0,0,0,1.10740666666667,6405,365,44,0.0254639285841984
104708,0.863180806394666,"M","FR","MASS",0,0,1,0,0,0,0,0.8451483335,499,365,27,0.025597898714345
104709,0.00575315044261515,"F","FR","MASS",0,0,1,2.06866667,6.206,0,0,0.802672,5849,365,60,0.0182714370697714
104710,0.172834272030741,"M","NL","MASS",0,0,1,0,0,0,0,1.107905,4197,365,18,0.0217371614889956
104711,0.269434022018686,"M","FR","MASS",0,0,2,0,0,0,0,1.00856888883333,514,365,189,0.0231284236153378
104712,0.0217094975523651,"M","NL","MASS",0,0,2,1.16396667,3.4919,1.16396667,3.4919,0.9397027775,1971,365,52,0.0212201105862536
104713,0.45579772698693,"M","NL","MASS",0,0,2,0,0,0,0,0.7438,6357,365,6,0.0165509521461601
104714,0.59320874651894,"F","FR","MASS",0,0,3,0,0,0,0,1.49994444466667,2581,365,17,0.0254639285841984
104715,0.00226268172264099,"F","NL","MASS",1,0,2,0,0,0,0,0.86836,3037,365,33,0.00781822623992182
104716,0.0842510645743459,"F","FR","MASS",0,0,3,0,0,0,0,0.631219191818182,2314,365,27,0.0356299212598425
104717,0.463987342081964,"F","FR","MASS",1,0,1,0,0,0,0,0.96442,371,365,51,0.0152671755725191
104718,0.97913475567475,"F","FR","MASS",1,0,2,3.05573333,9.1672,3.05573333,9.1672,1.04054666666667,277,365,9,0.00781822623992182
104719,0.739624770823866,"M","NL","MASS",1,0,1,2.10656667,6.3197,2.10656667,6.3197,1.63516,2429,365,45,0.0170355247039608
104720,0.686500629410148,"F","NL","MASS",0,0,1,0,0,0,0,1.005073334,5988,365,10,0.0158383397050792
104721,0.245195917319506,"F","FR","MASS",0,0,1,0,0,0,0,0.830182222,3279,365,12,0.0254639285841984
104722,0.938445891719311,"M","FR","MASS",0,0,2,0,0,0,0,0.9319972225,1778,365,31,0.0212201105862536
104723,0.655361445154995,"M","FR","MASS",0,0,1,0,0,0,0,0.851441666666667,3616,365,24,0.0212201105862536
104724,0.76961650676094,"M","NL","MASS",0,0,1,0,0,0,0,0.863445,6549,365,51,0.025597898714345
104725,0.723110805498436,"F","FR","MASS",0,0,1,0,0,0,0,0.99174,5799,365,15,0.014074876061314
104726,0.111709479941055,"F","NL","MASS",0,0,1,0,0,0,0,0.826446666666667,3498,365,16,0.0254639285841984
104727,0.47476231213659,"F","FR","MASS",0,0,2,0,0,0,0,1.240725,629,365,9,0.0167189354127818
104728,0.979788132943213,"M","NL","MASS",0,0,2,0,0,0,0,0.82645,3045,365,21,0.0167189354127818
104729,0.661627748515457,"M","NL","MASS",0,1,4,0,0,0,0,0.895335555333333,4551,365,30,0.0288548241659152
104730,0.256873631384224,"F","FR","MASS",1,0,3,0,0,0,0,1.25576285714286,510,365,73,0.0216953741472364
104731,0.761817403137684,"M","NL","MASS",1,0,1,0.36503333,1.0951,0.36503333,1.0951,1.04554666666667,573,365,37,0.0125739330241266
104732,0.946165490197018,"M","NL","MASS",1,2,2,0,0,0,0,0.826446666666667,1321,365,25,0.0125739330241266
104733,0.465580183081329,"F","FR","MASS",1,0,1,0,0,0,0,1.16457904771429,2223,365,33,0.0216953741472364
104734,0.738010135712102,"M","NL","MASS",0,0,1,0,0,0,0,0.82645,1160,365,25,0.0165509521461601
104735,0.244216124759987,"M","FR","MASS",0,0,1,2.1718,6.5154,0,0,1.34476444466667,2220,365,63,0.0256037033501957
104736,0.453970984788612,"M","FR","MASS",0,0,1,0,0,0,0,0.826445,5987,365,10,0.025597898714345
104737,0.931447623297572,"M","NL","MASS",1,0,1,0,0,0,0,0.826446666666667,3163,365,38,0.0125739330241266
104738,0.549493722384796,"M","FR","MASS",0,0,1,0.2755,0.8265,0,0,0.844813333333333,931,66,46,0.0288548241659152
104739,0.0308807995170355,"F","FR","MASS",0,0,1,0,0,0,0,0.8319972225,4930,365,54,0.0212201105862536
104740,0.816791696706787,"M","NL","MASS",0,0,1,0,0,0,0,0.834444,6336,365,20,0.0336836534099501
104741,0.126144625013694,"F","NL","MASS",1,0,1,1.8735,5.6205,1.8735,5.6205,1.0566133332,497,365,208,0.0185643833235569
104742,0.713296686531976,"F","FR","MASS",0,2,1,0,0,0,0,0.832706060606061,178,365,159,0.0356299212598425
104743,0.184172152308747,"F","FR","MASS",0,0,1,0,0,0,0,0.826444,1765,365,79,0.0336836534099501
104744,0.889932690188289,"Unknown","NL","MASS",1,0,1,26.0461,78.1383,23.6034,70.8102,1.88994,4882,365,109,0.0185643833235569
104745,0.0920272294897586,"F","NL","SOHO",0,0,2,0.65656667,1.9697,0,0,1.04861111133333,3977,365,47,0.0288548241659152
104746,0.777556667802855,"M","FR","MASS",0,0,3,0,0,0,0,0.8319972225,6352,365,52,0.0212201105862536
104747,0.492533656070009,"M","NL","MASS",0,0,1,0,0,0,0,0.826446666666667,2685,365,34,0.0256037033501957
104748,0.575637606438249,"F","NL","MASS",0,0,1,4.1991,12.5973,3.83636667,11.5091,1.1432016665,5086,365,96,0.025597898714345
104749,0.730188063811511,"F","FR","MASS",1,0,1,0,0,0,0,0.855017142857143,2792,365,52,0.00956684325334995
104750,0.79330856888555,"F","NL","MASS",1,0,1,0,0,0,0,0.9527516665,4882,365,69,0.0170355247039608
104751,0.301429879618809,"F","FR","MASS",1,0,1,0.17906667,0.5372,0,0,2.09118095228571,895,365,36,0.00956684325334995
104752,0.359007990453392,"F","FR","MASS",0,1,1,1.93203333,5.7961,1.65653333,4.9696,1.65544666666667,3752,365,67,0.0254639285841984
104753,0.715084691764787,"F","FR","MASS",0,1,1,12.3666,37.0998,11.2646,33.7938,1.27594141424242,3051,365,98,0.0356299212598425
104754,0.835705236298963,"F","NL","MASS",1,0,1,0,0,0,0,0.8297783335,229,365,30,0.0170355247039608
104755,0.174382974160835,"M","NL","MASS",0,0,1,0,0,0,0,1.00561666625,4350,365,31,0.0165509521461601
104756,0.421017614193261,"M","FR","MASS",0,0,2,0.7852,2.3556,0.7852,2.3556,0.891348888666667,591,365,42,0.0254639285841984
104757,0.977677938528359,"M","NL","MASS",0,1,1,0,0,0,0,0.918273333333333,1405,365,8,0.0254639285841984
104758,0.400544942589477,"M","NL","MASS",0,0,2,0,0,0,0,0.835335555333333,2791,365,30,0.0288548241659152
104759,0.205521975643933,"M","FR","MASS",0,0,2,23.6477,70.9431,23.6477,70.9431,3.08976666666667,4965,365,89,0.0212201105862536
104760,0.902144722174853,"F","NL","MASS",1,0,1,0,0,0,0,0.932704444666667,1640,365,37,0.0125739330241266
104761,0.625655771698803,"F","FR","MASS",1,0,1,5.64303333,16.9291,0,0,1.26542190485714,3382,365,71,0.0216953741472364
104762,0.993325690273196,"F","FR","MASS",0,0,3,0,0,0,0,1.0062786325641,1611,365,68,0.0297469865139038
104763,0.383505524136126,"M","NL","MASS",1,1,1,0,0,0,0,0.8965826668,810,365,51,0.0185643833235569
104764,0.559581004315987,"F","FR","MASS",1,0,1,0,0,0,0,0.850279047714286,1810,365,123,0.00956684325334995
104765,0.437442005146295,"F","FR","MASS",1,0,1,0,0,0,0,0.826445,220,365,31,0.0170355247039608
104766,0.960710453568026,"M","NL","MASS",0,0,1,0.551,1.653,0,0,0.865071111333333,1148,365,35,0.0254639285841984
104767,0.608647950226441,"F","NL","MASS",0,0,3,5.19853333,15.5956,5.19853333,15.5956,1.17746,1560,365,185,0.0254639285841984
104768,0.0114012146368623,"M","NL","SOHO",1,0,4,0,0,0,0,0.888668888666667,132,365,16,0.00781822623992182
104769,0.373175587039441,"F","NL","MASS",1,0,2,0.9184,2.7552,0.9184,2.7552,0.8902283335,1743,365,59,0.0170355247039608
104770,0.291606882354245,"M","NL","SOHO",1,1,2,3.43106667,10.2932,3.43106667,10.2932,0.980344,140,365,116,0.00652020082892476
104771,0.49009757838212,"M","FR","MASS",1,0,2,0,0,0,0,1.05692190485714,2865,365,33,0.00956684325334995
104772,0.947236192645505,"M","NL","MASS",1,0,3,0,0,0,0,0.826445,5418,365,23,0.0170355247039608
104773,0.528535783989355,"M","FR","MASS",0,0,1,0,0,0,0,0.7075813332,1257,365,67,0.0182714370697714
104774,0.913055555196479,"F","NL","MASS",0,0,1,0,0,0,0,1.0325773332,5026,365,52,0.0287215542549412
104775,0.557470071595162,"F","FR","MASS",0,0,4,1.1306,3.3918,1.1306,3.3918,1.348323333,1502,365,50,0.0182584269662921
104776,0.655681264353916,"M","FR","MASS",0,1,1,6.26476667,18.7943,0,0,1.7736394445,1597,365,105,0.0231284236153378
104777,0.874862887663767,"M","NL","MASS",0,0,2,0,0,0,0,0.827911110833333,5995,365,4,0.0212201105862536
104778,0.140549398725852,"M","FR","MASS",1,0,1,0,0,0,0,1.10052074066667,2047,174,85,0.0152671755725191
104779,0.477173554012552,"F","FR","MASS",1,0,2,22.9202,68.7606,0,0,1.9908716665,429,365,15,0.0170355247039608
104780,0.703638717299327,"F","NL","MASS",0,0,1,3.83883333,11.5165,3.83883333,11.5165,1.0323413332,3465,182,76,0.0287215542549412
104781,0.745275987777859,"F","FR","MASS",0,0,2,0,0,0,0,0.877675,1552,365,25,0.0212201105862536
104782,0.875296996207908,"M","FR","MASS",0,0,2,0,0,0,0,1.150122222,4250,365,62,0.0254639285841984
104783,0.380725911119953,"F","NL","MASS",1,0,1,8.69156667,26.0747,6.26266667,18.788,1.66833555533333,3431,365,170,0.0125739330241266
104784,0.823918446432799,"F","FR","MASS",0,0,1,15.5238,46.5714,15.2483,45.7449,1.73432,3232,365,108,0.00774466087772823
104785,0.257124061463401,"F","NL","MASS",0,0,1,8.27563333,24.8269,8.27563333,24.8269,1.5587722225,4887,365,36,0.0212201105862536
104786,0.514411203796044,"F","FR","MASS",1,1,1,13.56603333,40.6981,4.2738,12.8214,1.851352,877,365,39,0.0185643833235569
104787,0.512969866394997,"M","FR","MASS",1,0,1,0.55096667,1.6529,0,0,0.8511533332,590,365,12,0.00652020082892476
104788,0.417951591545716,"F","FR","MASS",1,0,2,0,0,0,0,1.05965333327273,1062,365,83,0.0282138544296849
104789,0.996593204326928,"F","NL","MASS",0,0,2,13.60556667,40.8167,13.60556667,40.8167,1.99398333333333,2686,365,69,0.0212201105862536
104790,0.883388015907258,"F","FR","MASS",1,0,1,0,0,0,0,0.82059,826,365,32,0.0170355247039608
104791,0.948897005757317,"F","NL","MASS",1,0,3,0,0,0,0,0.8681116665,755,365,42,0.0170355247039608
104792,0.61853106203489,"M","FR","MASS",0,0,3,2.40963333,7.2289,2.40963333,7.2289,1.0423527775,1584,365,38,0.0212201105862536
104793,0.445020605809987,"F","NL","MASS",1,0,1,1.00463333,3.0139,0,0,0.8987133335,1186,365,36,0.0170355247039608
104794,0.160683402325958,"F","FR","MASS",0,0,3,0,0,0,0,0.852513889166667,2453,365,11,0.0212201105862536
104795,0.156635756138712,"F","FR","MASS",1,0,1,0,0,0,0,1.23061619057143,303,365,67,0.0216953741472364
104796,0.0795326703228056,"M","FR","MASS",0,0,3,0,0,0,0,1.21280833333333,4172,365,20,0.0212201105862536
104797,0.437023725127801,"F","FR","MASS",1,0,1,3.14846667,9.4454,3.14846667,9.4454,1.52319142857143,3631,365,50,0.00956684325334995
104798,0.0882080178707838,"F","FR","MASS",0,0,1,0,0,0,0,0.82910833375,1065,365,8,0.0165509521461601
104799,0.64225903339684,"M","FR","MASS",0,0,3,0,0,0,0,0.909775,5974,365,29,0.0212201105862536
104800,0.631214230321348,"F","NL","MASS",0,0,1,0,0,0,0,0.897176,4271,365,35,0.028918692372171
104801,0.684581404086202,"F","NL","MASS",0,1,1,7.8413,23.5239,7.8413,23.5239,1.90297916625,466,365,47,0.0165509521461601
104802,0.95162089378573,"F","EN","MASS",0,0,4,0,0,0,0,1.48676837615385,2069,365,77,0.0297469865139038
104803,0.0081431872677058,"M","FR","MASS",0,0,1,0.4783,1.4349,0.4783,1.4349,1.009086667,3500,365,24,0.0226537216828479
104804,0.38284984906204,"M","FR","MASS",0,0,1,0,0,0,0,0.882526666666667,5984,365,40,0.0200696480938416
104805,0.0232592984102666,"M","NL","MASS",1,0,1,2.02486667,6.0746,2.02486667,6.0746,2.29336888866667,536,365,55,0.00781822623992182
104806,0.321503546554595,"F","FR","MASS",0,0,1,0,0,0,0,1.09193166666667,1824,123,99,0.0231284236153378
104807,0.366292227758095,"M","NL","MASS",1,0,1,0,0,0,0,0.826445,4288,365,31,0.0170355247039608
104808,0.662686344934627,"F","FR","MASS",0,0,2,0,0,0,0,4.67138333333333,3293,365,33,0.0212201105862536
104809,0.44169650087133,"Unknown","NL","SOHO",0,0,2,1.10516667,3.3155,0,0,1.07179797969697,951,365,147,0.0356299212598425
104810,0.814030006527901,"M","NL","MASS",1,1,2,4.64353333,13.9306,4.64353333,13.9306,1.362115238,971,365,49,0.0216953741472364
104811,0.56000927137211,"M","NL","MASS",0,0,2,1.1754,3.5262,0,0,1.49925111133333,269,365,17,0.0254639285841984
104812,0.535066694254056,"F","NL","MASS",0,0,3,0,0,0,0,0.8319972225,5833,365,58,0.0212201105862536
104813,0.00462842592969537,"F","NL","MASS",0,0,1,0,0,0,0,1.5495875,5498,365,13,0.0167189354127818
104814,0.559724822407588,"F","NL","MASS",0,0,2,6.79103333,20.3731,0,0,1.34978888866667,5902,365,59,0.0254639285841984
104815,0.935242571868002,"F","NL","MASS",0,1,1,4.3486,13.0458,4.3486,13.0458,1.043875,1710,365,103,0.025597898714345
104816,0.591655243188143,"M","FR","MASS",1,0,1,0,0,0,0,1.3096093332,759,365,90,0.0185643833235569
104817,0.371134987100959,"M","NL","MASS",0,0,3,0,0,0,0,0.752338889166667,1192,365,11,0.0212201105862536
104818,0.504394476069137,"F","NL","MASS",0,0,1,0,0,0,0,0.99174,5165,365,9,0.014074876061314
104819,0.909726304467767,"F","FR","MASS",0,0,2,0,0,0,0,1.51306111083333,5806,365,96,0.0212201105862536
104820,0.107271670596674,"F","FR","MASS",0,0,2,5.35753333,16.0726,5.35753333,16.0726,1.2729027775,2474,365,18,0.0212201105862536
104821,0.472535469103605,"F","NL","MASS",1,0,2,0,0,0,0,0.8597266668,5727,365,35,0.0185643833235569
104822,0.634991778060794,"F","FR","MASS",0,1,2,0,0,0,0,0.826446666666667,500,365,18,0.0254639285841984
104823,0.553108937805519,"F","FR","MASS",1,0,1,0,0,0,0,0.8342083335,2523,365,36,0.0170355247039608
104824,0.77760578203015,"M","FR","MASS",0,0,1,0.27093333,0.8128,0.27093333,0.8128,0.96120416625,345,365,23,0.0167189354127818
104825,0.132628166582435,"M","FR","MASS",0,1,2,2.3898,7.1694,2.3898,7.1694,0.941142222,158,365,19,0.0288548241659152
104826,0.773509599734098,"F","FR","MASS",1,0,1,0,0,0,0,1.155355,3763,365,32,0.0170355247039608
104827,0.921774580609053,"M","FR","MASS",0,0,2,0,0,0,0,0.8815933335,2749,365,39,0.0217371614889956
104828,0.25351791176945,"F","NL","MASS",0,0,1,0,0,0,0,1.071325,4347,365,26,0.0212201105862536
104829,0.218875508522615,"F","FR","MASS",0,0,2,0.15953333,0.4786,0.15953333,0.4786,0.839736110833333,3637,365,64,0.0212201105862536
104830,0.581653737230226,"F","NL","MASS",1,0,1,0,0,0,0,1.003095238,5608,365,52,0.0216953741472364
104831,0.864684075815603,"M","NL","MASS",1,1,2,0,0,0,0,0.855778518444444,579,365,23,0.0152671755725191
104832,0.781839808216318,"F","NL","MASS",0,1,1,0,0,0,0,1.0121972225,1322,365,57,0.0212201105862536
104833,0.858870560768992,"Unknown","NL","MASS",1,0,1,2.54713333,7.6414,2.54713333,7.6414,0.9493533332,142,365,68,0.00652020082892476
104834,0.768382688518614,"M","EN","MASS",1,1,1,0,0,0,0,0.8366916665,227,365,30,0.0170355247039608
104835,0.64137396751903,"M","FR","MASS",1,0,1,0,0,0,0,0.826445714285714,509,365,35,0.0216953741472364
104836,0.735836813924834,"F","FR","MASS",0,0,3,0,0,0,0,1.66921944416667,3195,365,16,0.0212201105862536
104837,0.327984448289499,"M","FR","MASS",1,0,2,0,0,0,0,0.816608148222222,300,365,82,0.0152671755725191
104838,0.460797077044845,"F","NL","MASS",1,0,3,0,0,0,0,0.828095,2084,365,2,0.0170355247039608
104839,0.0560473338700831,"M","FR","MASS",1,0,2,1.10196667,3.3059,0,0,0.9565826668,4546,365,46,0.0185643833235569
104840,0.457871708553284,"M","NL","MASS",1,0,2,4.00836667,12.0251,4.00836667,12.0251,1.307796,370,146,40,0.00652020082892476
104841,0.670091396896169,"F","FR","MASS",1,0,1,0,0,0,0,0.8578426668,592,365,45,0.0185643833235569
104842,0.567760656354949,"F","FR","MASS",1,0,1,0,0,0,0,0.955335555333333,2594,365,59,0.00781822623992182
104843,0.84220510115847,"M","FR","MASS",0,1,2,5.29416667,15.8825,5.29416667,15.8825,1.27489111133333,1516,365,89,0.0288548241659152
104844,0.115544414613396,"F","FR","MASS",0,0,1,6.4234,19.2702,0.41786667,1.2536,0.966200854615385,813,365,65,0.0297469865139038
104845,0.604999983916059,"F","FR","MASS",1,0,4,1.28373333,3.8512,0,0,1.37330427358974,3535,365,172,0.01903440071379
104846,0.666833757422864,"Unknown","NL","SOHO",0,1,3,16.97696667,50.9309,2.9595,8.8785,2.031257778,1454,365,67,0.0254639285841984
104847,0.24258004128933,"F","FR","MASS",1,0,1,11.11466667,33.344,11.11466667,33.344,1.31910095228571,2688,365,210,0.0216953741472364
104848,0.622412762138993,"F","FR","MASS",1,0,1,0,0,0,0,0.841022222,1052,288,38,0.0125739330241266
104849,0.381667335052043,"F","FR","MASS",0,1,1,0,0,0,0,0.85759696969697,921,365,480,0.0356299212598425
104850,0.0306240501813591,"Unknown","NL","SOHO",0,0,3,0,0,0,0,0.826446666666667,745,365,3,0.0254639285841984
104851,0.332273478852585,"M","FR","MASS",1,0,1,0.35813333,1.0744,0,0,1.84281619057143,658,365,44,0.00956684325334995
104852,0.688648903276771,"F","FR","MASS",0,0,2,0,0,0,0,0.826446666666667,3865,365,19,0.0254639285841984
104853,0.136327323969454,"Unknown","NL","MASS",0,0,3,0,0,0,0,1.322157778,6319,365,36,0.0254639285841984
104854,0.920172488084063,"M","FR","MASS",1,0,1,0,0,0,0,0.7909,714,365,40,0.00956684325334995
104855,0.664490275550634,"F","FR","SOHO",1,0,1,0.32603333,0.9781,0.32603333,0.9781,0.8451316665,6143,365,75,0.0170355247039608
104856,0.631726826541126,"M","NL","SOHO",1,1,1,2.0813,6.2439,2.0813,6.2439,1.033142222,285,365,25,0.0125739330241266
104857,0.96106338314712,"F","FR","MASS",1,0,2,10.3178,30.9534,10.3178,30.9534,1.51464444466667,276,365,47,0.0125739330241266
104858,0.295390781015158,"F","NL","MASS",0,1,1,1.44276667,4.3283,1.44276667,4.3283,0.7224616665,3080,365,138,0.0217371614889956
104859,0.165874638594687,"F","FR","MASS",0,0,4,0,0,0,0,1.24724444454545,1894,365,37,0.0356299212598425
104860,0.356060311663896,"F","NL","MASS",1,0,1,0,0,0,0,0.914151851777778,3372,365,33,0.0152671755725191
104861,0.768894095439464,"M","NL","MASS",0,0,1,0,0,0,0,0.82645,3888,365,26,0.0165509521461601
104862,0.192220941884443,"F","FR","MASS",1,0,1,0,0,0,0,1.011860606,3219,365,112,0.0282138544296849
104863,0.368456704774871,"M","NL","MASS",0,0,4,0,0,0,0,1.05388888866667,1403,365,10,0.0254639285841984
104864,0.171593569451943,"F","NL","MASS",0,1,1,0,0,0,0,1.04545353545455,3477,365,23,0.0356299212598425
104865,0.765342532889917,"M","NL","MASS",0,0,1,0,0,0,0,0.6577966665,6516,365,40,0.0217371614889956
104866,0.775969146983698,"F","NL","MASS",0,0,2,0,0,0,0,1.01394166666667,3858,365,47,0.0212201105862536
104867,0.804079233901575,"F","NL","MASS",0,0,1,12.07266667,36.218,12.07266667,36.218,2.74853333375,5594,365,27,0.0165509521461601
104868,0.836532071698457,"M","FR","MASS",1,1,1,0.54613333,1.6384,0,0,1.17732095228571,483,365,79,0.00956684325334995
104869,0.578156468458474,"F","FR","MASS",0,0,1,0,0,0,0,0.840536110833333,6299,365,30,0.0212201105862536
104870,0.656540591735393,"F","NL","MASS",0,0,1,0,0,0,0,2.778662222,1346,365,34,0.0288548241659152
104871,0.810763352317736,"Unknown","NL","MASS",1,0,2,0,0,0,0,0.827026666666667,6192,365,22,0.00781822623992182
104872,0.669356409227476,"M","FR","MASS",0,0,1,0,0,0,0,0.844553333333333,5862,365,68,0.0254639285841984
104873,0.996992653235793,"F","FR","MASS",0,0,4,16.77063333,50.3119,16.31403333,48.9421,1.9711,591,365,20,0.0254639285841984
104874,0.913488701218739,"M","FR","MASS",1,0,1,0.82646667,2.4794,0,0,0.8595026668,3137,365,48,0.0185643833235569
104875,0.651167260017246,"F","FR","MASS",1,1,3,0.2755,0.8265,0,0,1.62269111111111,2807,189,118,0.0152671755725191
104876,0.700769759481773,"M","FR","MASS",0,0,4,0.2755,0.8265,0,0,0.8968222225,3225,365,26,0.0212201105862536
104877,0.33372529852204,"F","NL","MASS",0,0,1,0,0,0,0,0.706993333333333,1501,365,22,0.0201295465869457
104878,0.482326830970123,"F","FR","MASS",0,0,1,155.62416667,466.8725,19.47166667,58.415,4.97906666666667,1672,365,66,0.0297469865139038
104879,0.949965658131987,"Unknown","NL","MASS",1,0,1,0.4821,1.4463,0,0,0.8563946668,6448,365,52,0.0185643833235569
104880,0.104127618018538,"M","FR","MASS",0,0,1,0,0,0,0,0.826446666666667,481,365,29,0.0288548241659152
104881,0.644480441696942,"F","FR","MASS",1,1,2,2.95603333,8.8681,2.95603333,8.8681,1.2732133332,455,365,47,0.0185643833235569
