primary_key,Probability_of_Churn
104866,0.016677171
104867,0.022205777
104868,0.023592983
104869,0.01509184
104870,0.037380555
104871,0.006760808
104872,0.019631288
104873,0.023203594
104874,0.014348141
104875,0.00175876
104876,0.010008265
104877,0.024285843
104878,0.026333986
104879,0.01256661
104880,0.034550904
104881,0.025136414
104882,0.053924003
104883,0.014577329
104884,0.015949756
104885,0.021765011
104886,0.072531608
104887,0.022178911
104888,0.01458409
104889,0.038902934
104890,0.001482506
104891,0.024865224
104892,0.018477443
104893,0.05249245
104894,0.017222526
104895,0.018822991
104896,0.030056452
104897,0.197289849
104898,0.014016925
104899,0.012482623
104900,0.017234426
104901,0.01818728
104902,0.023345936
104903,0.033898402
104904,0.030630931
104905,0.009715107
104906,0.021688683
104907,0.010183406
104908,0.042474533
104909,0.055614054
104910,0.025612146
104911,0.03155662
104912,0.047680509
104913,0.019457757
104914,0.029424515
104915,0.019295319
104916,0.025746426
104917,0.019268652
104918,0.014620325
104919,0.021165164
104920,0.027076618
104921,0.043138715
104922,0.025010843
104923,0.04844902
104924,0.015663643
104925,0.016579163
104926,0.016980615
104927,0.04036773
104928,0.026878254
104929,0.020525882
104930,0.012680504
104931,0.019803831
104932,0.045345031
104933,0.034046166
104934,0.013498144
104935,0.075553368
104936,0.014917712
104937,0.050604619
104938,0.012303541
104939,0.00432782
104940,0.081607411
104941,0.099134973
104942,0.015757482
104943,0.01264405
104944,0.035136118
104945,0.020527687
104946,0.049918565
104947,0.032211586
104948,0.073292795
104949,0.010062244
104950,0.016471929
104951,0.017334282
104952,0.022560704
104953,0.006722176
104954,0.010849493
104955,0.021597013
104956,0.023670195
104957,0.020303311
104958,0.016969586
104959,0.014644958
104960,0.020049031
104961,0.010843727
104962,0.021641709
104963,0.021547993
104964,0.022759951
104965,0.01200723
104966,0.013593375
104967,0.024083369
104968,0.017912688
104969,0.005410745
104970,0.028706589
104971,0.016571472
104972,0.014786187
104973,0.014269594
104974,0.043865464
104975,0.015733385
104976,0.020636477
104977,0.023844743
104978,0.025328143
104979,0.023542607
104980,0.024663933
104981,0.083451625
104982,0.036462871
104983,0.026643396
104984,0.014609198
104985,0.002830965
104986,0.01567314
104987,0.009773221
104988,0.035206531
104989,0.018300764
104990,0.045573666
104991,0.009530208
104992,0.024557725
104993,0.009545825
104994,0.020687378
104995,0.024802954
104996,0.022638485
104997,0.021597823
104998,0.026920435
104999,0.04387124
105000,0.011375864
105001,0.005426924
105002,0.019449801
105003,0.013435954
105004,0.015803191
105005,0.024120506
105006,0.015106634
105007,0.016341077
105008,0.006056648
105009,0.024802333
105010,0.027238993
105011,0.0085758
105012,0.015541555
105013,0.022564938
105014,0.025338463
105015,0.014246204
105016,0.028025606
105017,0.032601079
105018,0.023269779
105019,0.015488881
105020,0.024849138
105021,0.000660881
105022,0.026171234
105023,0.023962304
105024,0.019002066
105025,0.027929283
105026,0.012937556
105027,0.022989587
105028,0.033541157
105029,0.016183888
105030,0.021819289
105031,0.040006348
105032,0.012443241
105033,0.015992623
105034,0.02278864
105035,0.042941676
105036,0.053530554
105037,0.019515337
105038,0.030172161
105039,0.019612319
105040,0.016315679
105041,0.09922797
105042,0.025900382
105043,0.053007175
105044,0.021981041
105045,0.018351393
105046,0.020218279
105047,0.013823446
105048,0.013126885
105049,0.009198689
105050,0.021260363
105051,0.017980829
105052,0.01547597
105053,0.013613392
105054,0.041960844
105055,0.029809467
105056,0.017377324
105057,0.011693447
105058,0.015466254
105059,0.018281586
105060,0.015325145
105061,0.019863759
105062,0.013370469
105063,0.026185248
105064,0.025782431
105065,0.015708856
105066,0.01342248
105067,0.01770545
105068,0.016758677
105069,0.013210316
105070,0.01402892
105071,0.010394676
105072,0.023067621
105073,0.019395962
105074,0.009001744
105075,0.092045418
105076,0.068045791
105077,0.01042513
105078,0.031833798
105079,0.028101007
105080,0.022496071
105081,0.013858502
105082,0.031886282
105083,0.019661168
105084,0.015381887
105085,0.058376104
105086,0.018449499
105087,0.013435367
105088,0.011995891
105089,0.031773703
105090,0.029310415
105091,0.013033633
105092,0.038635521
105093,0.012255586
105094,0.014032846
105095,0.015967269
105096,0.019647912
105097,0.025997543
105098,0.021167158
105099,0.016426518
105100,0.013981769
105101,0.017273319
105102,0.034498261
105103,0.016076782
105104,0.012951975
105105,0.021025923
105106,0.011712854
105107,0.001892274
105108,0.020560577
105109,0.031517308
105110,0.029794732
105111,0.014670186
105112,0.028651788
105113,0.008816821
105114,0.012286969
105115,0.030465648
105116,0.042378397
105117,0.044826848
105118,0.007861027
105119,0.011359334
105120,0.018526086
105121,0.025823669
105122,0.000383254
105123,0.022424953
105124,0.026961598
105125,0.014304102
105126,0.01952138
105127,0.016851664
105128,0.082865504
105129,0.028978785
105130,0.036714236
105131,0.015747384
105132,0.015955086
105133,0.018521717
105134,0.014790229
105135,0.017891268
105136,0.010437064
105137,0.020325144
105138,0.035725448
105139,0.018395878
105140,0.058014734
105141,0.021110365
105142,0.017355225
105143,0.025337528
105144,0.032344255
105145,0.023486826
105146,0.017076537
105147,0.0340828
105148,0.027920539
105149,0.095199583
105150,0.013654108
105151,0.018202986
105152,0.046958115
105153,0.010961654
105154,0.02453085
105155,0.039889696
105156,0.017475212
105157,0.004338625
105158,0.019020435
105159,0.019736986
105160,0.024183218
105161,0.021573022
105162,0.032727744
105163,0.021255071
105164,0.024400066
105165,0.011863359
105166,0.037277246
105167,0.017296736
105168,0.016522502
105169,0.029944205
105170,0.024358315
105171,0.028967026
105172,0.015196861
105173,0.029251054
105174,0.013969287
105175,0.026892058
105176,0.023554202
105177,0.118930536
105178,0.010977998
105179,0.013017392
105180,0.008771755
105181,0.011999085
105182,0.017726754
105183,0.020792813
105184,0.032994319
105185,0.056777054
105186,0.017848155
105187,0.030377865
105188,0.008323624
105189,0.02033523
105190,0.036412007
105191,0.05401184
105192,0.017847445
105193,0.012227585
105194,0.007508237
105195,0.021983182
105196,0.031384853
105197,0.021650487
105198,0.016338475
105199,0.017983786
105200,0.01632078
105201,0.026451743
105202,0.023273032
105203,0.009792771
105204,0.009810068
105205,0.014112128
105206,0.009467179
105207,0.044518103
105208,0.026712785
105209,0.017035965
105210,0.030786147
105211,0.023292284
105212,0.013426824
105213,0.013976227
105214,0.038149442
105215,0.001659521
105216,0.00832419
105217,0.079485513
105218,0.020182707
105219,0.030384809
105220,0.027080089
105221,0.013892422
105222,0.02568306
105223,0.018106692
105224,0.076162203
105225,0.023975852
105226,0.018138831
105227,0.011163053
105228,0.01203356
105229,0.02253811
105230,0.023017838
105231,0.025122403
105232,0.014551546
105233,0.029859399
105234,0.013696807
105235,0.014412487
105236,0.029308613
105237,0.015669167
105238,0.035817754
105239,0.012464645
105240,0.016024696
105241,0.056255766
105242,0.021028094
105243,0.010429321
105244,0.012915503
105245,0.02394417
105246,0.000606043
105247,0.052269408
105248,0.018768079
105249,0.028610825
105250,0.028214785
105251,0.013241294
105252,0.012712066
105253,0.011307462
105254,0.014836216
105255,0.036430748
105256,0.02201466
105257,0.044223437
105258,0.020019951
105259,0.027455203
105260,0.03139403
105261,0.010105504
105262,0.025503324
105263,0.041873467
105264,0.017676017
105265,0.016787354
105266,0.012058126
105267,0.010862162
105268,0.021275308
105269,0.015324791
105270,0.01306154
105271,0.019226428
105272,0.033402508
105273,0.010373518
105274,0.000364153
105275,0.021447897
105276,0.007836881
105277,0.016522442
105278,0.019110721
105279,0.016533939
105280,0.020011247
105281,0.016191476
105282,0.030756712
105283,0.015769888
105284,0.058795743
105285,0.024988503
105286,0.039268077
105287,0.015055871
105288,0.020501027
105289,0.014439834
105290,0.016458581
105291,0.022442706
105292,0.01907647
105293,0.01225889
105294,0.019308659
105295,0.020173642
105296,0.033362677
105297,0.019590843
105298,0.010489545
105299,0.011722101
105300,0.007146995
105301,0.042455537
105302,0.019718942
105303,0.010570873
105304,0.033764024
105305,0.014188097
105306,0.022950789
105307,0.014877648
105308,0.025408855
105309,0.021726875
105310,0.005356008
105311,0.032019223
105312,0.018162414
105313,0.01324287
105314,0.034833645
105315,0.028346379
105316,0.055967524
105317,0.022829428
105318,0.005815043
105319,0.012089009
105320,0.027045105
105321,0.006054967
105322,0.017448256
105323,0.030930474
105324,0.02069851
105325,0.01300441
105326,0.031735461
105327,0.017858455
105328,0.024813875
105329,0.008053173
105330,0.001407172
105331,0.011993136
105332,0.047330496
105333,0.011789445
105334,0.010310753
105335,0.051796834
105336,0.015021034
105337,0.025080638
105338,0.030644411
105339,0.021530242
105340,0.026548582
105341,0.025344313
105342,0.021081516
105343,0.034350238
105344,0.05621601
105345,0.015364551
105346,0.009525984
105347,0.019180982
105348,0.046788023
105349,0.017808754
105350,0.015439471
105351,0.015371181
105352,0.016711421
105353,0.008157645
105354,0.016777761
105355,0.017880437
105356,0.025588612
105357,0.019448163
105358,0.039455819
105359,0.032131742
105360,0.03145502
105361,0.013832335
105362,0.016611488
105363,0.012652779
105364,0.152075998
105365,0.020417859
105366,0.017950394
105367,0.038451078
105368,0.017841657
105369,0.015043487
105370,0.008139846
105371,0.00946326
105372,0.019877152
105373,0.01691519
105374,0.012842681
105375,0.001439746
105376,0.015007242
105377,0.01189604
105378,0.034223631
105379,0.014165667
105380,0.022036016
105381,0.006021954
105382,0.015083524
105383,0.017925059
105384,0.016304993
105385,0.015250228
105386,0.007165226
105387,0.039350003
105388,0.02407396
105389,0.032747043
105390,0.059026791
105391,0.024711089
105392,0.019408014
105393,0.047391936
105394,0.014322112
105395,0.019598314
105396,0.034341791
105397,0.010390855
105398,0.022422204
105399,0.015790067
105400,0.019398975
105401,0.026282718
105402,0.015325392
105403,0.010453813
105404,0.033930731
105405,0.009161972
105406,0.014255254
105407,0.035517287
105408,0.034454206
105409,0.008173952
105410,0.022156805
105411,0.020792622
105412,0.018197739
105413,0.00126027
105414,0.017437921
105415,0.020574948
105416,0.008538688
105417,0.003954836
105418,0.024264349
105419,0.04198289
105420,0.026737696
105421,0.028314063
105422,0.020477591
105423,0.020330284
105424,0.017026456
105425,0.019207102
105426,0.016954155
105427,0.019051698
105428,0.00788559
105429,0.010941197
105430,0.01291113
105431,0.040086615
105432,0.02128799
105433,0.019740807
105434,0.017583139
105435,0.028571619
105436,0.015623617
105437,0.008632999
105438,0.028051119
105439,0.029188955
105440,0.014889473
105441,0.015796608
105442,0.014425599
105443,0.034247111
105444,0.013780399
105445,0.021065477
105446,0.032697699
105447,0.029653214
105448,0.025897521
105449,0.020624173
105450,0.018628051
105451,0.018536322
105452,0.0109816
105453,0.026494239
105454,0.025349861
105455,0.014097636
105456,0.019084772
105457,0.011497517
105458,0.016781005
105459,0.016563406
105460,0.031778787
105461,0.009616768
105462,0.029021689
105463,0.028214323
105464,0.052952884
105465,0.049292768
105466,0.013558188
105467,0.017582353
105468,0.015764936
105469,0.018089492
105470,0.02457728
105471,0.009352715
105472,0.008978657
105473,0.018959854
105474,0.005691762
105475,0.016812193
105476,0.027409406
105477,0.030500887
105478,0.012123564
105479,0.024002861
105480,0.015657055
105481,0.020630735
105482,0.000220948
105483,0.020317268
105484,0.019403935
105485,0.021355972
105486,0.0209773
105487,0.024466191
105488,0.013114206
105489,0.016772905
105490,0.012192412
105491,0.0308161
105492,0.01747242
105493,0.023376852
105494,0.011275802
105495,0.034650044
105496,0.008614667
105497,0.017309166
105498,0.011204095
105499,0.048583164
105500,0.034015969
105501,0.007968986
105502,0.10382934
105503,0.022047014
105504,0.014978102
105505,0.008915061
105506,0.020641517
105507,0.019331636
105508,0.022265598
105509,0.022864834
105510,0.023406343
105511,0.081330765
105512,0.013367659
105513,0.018972524
105514,0.031337381
105515,0.010466658
105516,0.072754156
105517,0.005211441
105518,0.030939787
105519,0.026244296
105520,0.01966871
105521,0.025719331
105522,0.00767351
105523,0.014895179
105524,0.010320311
105525,0.017370621
105526,0.018026849
105527,0.030694395
105528,0.027392667
105529,0.031200394
105530,0.013014643
105531,0.017985064
105532,0.014098369
105533,0.009744009
105534,0.009379066
105535,0.011643517
105536,0.00058571
105537,0.015674753
105538,0.020922624
105539,0.012652283
105540,0.034654
105541,0.017446298
105542,0.024299084
105543,0.046164095
105544,0.041005482
105545,0.017471147
105546,0.002238964
105547,0.020381668
105548,0.030903625
105549,0.014726635
105550,0.01358024
105551,0.011647792
105552,0.013959116
105553,0.019203628
105554,0.02189214
105555,0.069417348
105556,0.012288321
105557,0.019187339
105558,0.07621225
105559,0.010940363
105560,0.005756543
105561,0.021081126
105562,0.028997606
105563,0.026422978
105564,0.015877687
105565,0.013754257
105566,0.00947515
105567,0.0423732
105568,0.017288787
105569,0.016985393
105570,0.017992826
105571,0.006740895
105572,0.100503982
105573,0.016308542
105574,0.015087086
105575,0.018488096
105576,0.026656565
105577,0.018402029
105578,0.028635428
105579,0.008199894
105580,0.029565983
105581,0.018038845
105582,0.017430982
105583,0.024782777
105584,0.01564546
105585,0.03530952
105586,0.021119067
105587,0.028477373
105588,0.014383352
105589,0.037846745
105590,0.013601755
105591,0.037538817
105592,0.00696311
105593,0.01863659
105594,0.017319303
105595,0.014271207
105596,0.028871259
105597,0.045403616
105598,0.034087926
105599,0.012748568
105600,0.014095814
105601,0.011733944
105602,0.016427325
105603,0.030019278
105604,0.01277811
105605,0.01919131
105606,0.015977678
105607,0.033159301
105608,0.015190907
105609,0.013858905
105610,0.017397333
105611,0.044210202
105612,0.010442803
105613,0.017903564
105614,0.013430129
105615,0.016342798
105616,0.020556632
105617,0.010358816
105618,0.022629111
105619,0.006650711
105620,0.020837107
105621,0.012913381
105622,0.019198442
105623,0.022286082
105624,0.025677657
105625,0.013161838
105627,0.03182291
105628,0.000365531
105629,0.020379272
105630,0.002315991
105631,0.031696027
105632,0.017164114
105633,0.013713658
105634,0.020387887
105635,0.020930952
105636,0.00396521
105637,0.007203161
105638,0.013568547
105639,0.017650755
105640,0.033162175
105641,0.018676394
105642,0.012330861
105643,0.021245222
105644,0.027471882
105645,0.010276632
105646,0.024587939
105647,0.023084654
105648,0.007738331
105649,0.008265629
105650,0.028367217
105651,0.025032268
105652,0.041759171
105653,0.001127599
105654,0.008302909
105655,0.017101955
105656,0.010452727
105657,0.007521418
105658,0.021245957
105659,0.029232208
105660,0.032479927
105661,0.052316237
105662,0.011599486
105663,0.009780687
105664,0.015616567
105665,0.014722694
105666,0.016382281
105667,0.008956144
105668,0.027379091
105669,0.022953919
105670,0.049445368
105671,0.022367261
105672,0.020636271
105673,0.012147963
105674,0.02496078
105675,0.013625493
105676,0.023471414
105677,0.02789713
105678,0.030426668
105679,0.011812397
105680,0.030186967
105681,0.021015247
105682,0.022693387
105683,0.024976184
105684,0.017146325
105685,0.038508807
105686,0.002041732
105687,0.028341569
105688,0.08993113
105689,0.017269491
105690,0.043883046
105691,0.009733434
105692,0.014974325
105693,0.020741096
105694,0.014193223
105695,0.015444575
105696,0.017221283
105697,0.008026386
105698,0.028575881
105699,0.019261601
105700,0.00466431
105701,0.009599663
105702,0.000945794
105703,0.017637113
105704,0.021468802
105705,0.03092072
105706,0.020778811
105707,0.018301136
105708,0.017659872
105709,0.027431769
105710,0.008455816
105711,0.029581878
105712,0.032107213
105713,0.022173536
105714,0.019632869
105715,0.019266019
105716,0.018339463
105717,0.025837343
105718,0.024493012
105719,0.017907634
105720,0.010514002
105721,0.016807215
105722,0.016828301
105723,0.013099004
105724,0.017048987
105725,0.029058056
105726,0.037082469
105727,0.013037028
105728,0.021223311
105729,0.009252141
105730,0.017419922
105731,0.011199614
105732,0.014567773
105733,0.02415204
105734,0.048702525
105735,0.019740968
105736,0.01640713
105737,0.008705894
105738,0.024186214
105739,0.02560253
105740,0.016053496
105741,0.028828628
105742,0.017405372
105743,0.018406939
105744,0.01655363
105745,0.027871291
105746,0.019185995
105747,0.02233902
105748,0.025808548
105749,0.017278523
105750,0.026320788
105751,0.027786969
105752,0.037419944
105753,0.009531791
105754,0.018237925
105755,0.021852069
105756,0.027696798
105757,0.018144349
105758,0.022444274
105759,0.022640323
105760,0.015804969
105761,0.025090297
105762,0.022700811
105763,0.011949526
105764,0.011042935
105765,0.013618323
105766,0.010802732
105767,0.022276954
105768,0.009085168
105769,0.033431787
105770,0.0168368
105771,0.027303175
105772,0.007370291
105773,0.010578533
105774,0.017250814
105775,0.014306273
105776,0.011689538
105777,0.010791329
105778,0.042273099
105779,0.016129632
105780,0.024189342
105781,0.025458524
105782,0.013879324
105783,0.01978364
105784,0.064074291
105785,0.014058589
105786,0.016445467
105787,0.030686876
105788,0.023187008
105789,0.01813986
105790,0.008063294
105791,0.018482233
105792,0.012303058
105793,0.006033425
105794,0.025387207
105795,0.010212882
105796,0.014177943
105797,0.013865198
105798,0.017810835
105799,0.016896772
105800,0.029663165
105801,0.001456515
105802,0.009130394
105803,0.012371993
105804,0.017483131
105805,0.018713434
105806,0.026287664
105807,0.025106737
105808,0.021718269
105809,0.009808273
105810,0.066829683
105811,0.014714661
105812,0.022696916
105813,0.016904333
105814,0.063672357
105815,0.011939411
105816,0.033070769
105817,0.046488577
105818,0.035124207
105819,0.037615428
105820,0.011831646
105821,0.015868152
105822,0.010783951
105823,0.024769759
105824,0.021954025
105825,0.019236006
105826,0.030503707
105827,0.016369524
105828,0.033128814
105829,0.032720238
105830,0.014752371
105831,0.011045828
105832,0.017386346
105833,0.027205203
105834,0.017748349
105835,0.025444651
105836,0.025091413
105837,0.01750821
105838,0.021187161
105839,0.029440282
105840,0.009406277
105841,0.013289496
105842,0.014678832
105843,0.025147103
105844,0.010713924
105845,0.019059892
105846,0.014258891
105847,0.020241418
105848,0.009888449
105849,0.024387045
105850,0.010580957
105851,0.020019544
105852,0.001189943
105853,0.052866455
105854,0.016286327
105855,0.046653846
105856,0.02579953
105857,0.011968879
105858,0.017588868
105859,0.021080224
105860,0.012225059
105861,0.011489851
105862,0.047987765
105863,0.014648937
105864,0.001920194
105865,0.048298195
105866,0.021418818
105867,0.000419357
105868,0.01727512
105869,0.027561229
105870,0.015026981
105871,0.028385168
105872,0.016041402
105873,0.080625699
105874,0.001808497
105875,0.036250259
105876,0.014662155
105877,0.049641787
105878,0.033756359
105879,0.016084202
105880,0.01646091
105881,0.031900032
105882,0.025221028
105883,0.013174282
105884,0.014458374
105885,0.014666154
105886,0.010440804
105887,0.024989493
105888,0.011404798
105889,0.023648363
105890,0.016890073
105891,0.015062064
105892,0.007971832
105893,0.022842056
105894,0.012367473
105895,0.100209941
105896,0.022184259
105897,0.015663792
105898,0.009999601
105899,0.010210201
105900,0.013320303
105901,0.01350058
105902,0.011385291
105903,0.021900317
105904,0.016500199
105905,0.017959367
105906,0.010349125
105907,0.017498285
105908,0.020444399
105909,0.017265577
105910,0.025443385
105911,0.022955657
105912,0.062775873
105913,0.054996076
105914,0.020992092
105915,0.030016958
105916,0.017397478
105917,0.029889206
105918,0.043159262
105919,0.026772467
105920,0.044894919
105921,0.015175793
105922,0.013889337
105923,0.018689478
105924,0.013851414
105925,0.009918618
105926,0.024093095
105927,0.019335852
105928,0.016453726
105929,0.012141215
105930,0.007052024
105931,0.030259179
105932,0.017889312
105933,0.016899813
105934,0.03032054
105935,0.024788664
105936,0.030496578
105937,0.030530307
105938,0.017268405
105939,0.026669804
105940,0.029554876
105941,0.03351315
105942,0.051478591
105943,0.012342838
105944,0.035378914
105945,0.022498602
105946,0.007358531
105947,0.020349756
105948,0.050484233
105949,0.026233509
105950,0.019256668
105951,0.0109597
105952,0.026568045
105953,0.006095892
105954,0.018282395
105955,0.011448869
105956,0.01609246
105957,0.021125802
105958,0.05078946
105959,0.014392887
105960,0.010874905
105961,0.018493889
105962,0.044508817
105963,0.022507185
105964,0.01260326
105965,0.019763439
105966,0.009408689
105967,0.019917032
105968,0.028985495
105969,0.100849668
105970,0.043660575
105971,0.014030427
105972,0.015073373
105973,0.034082738
105974,0.017250938
105975,0.028664947
105976,0.022648223
105977,0.024224801
105978,0.010743186
105979,0.01219903
105980,0.044406003
105981,0.019033152
105982,0.010070772
105983,0.021316632
105984,0.021647655
105985,0.024408728
105986,0.030229911
105987,0.015604941
105988,0.013059843
105989,0.015484959
105990,0.017326365
105991,0.032115044
105992,0.013995814
105993,0.017584406
105994,0.015962738
105995,0.013249233
105996,0.030453027
105997,0.016770498
105998,0.021981209
105999,0.02424176
106000,0.027196088
106001,0.034219037
106002,0.009266618
106003,0.020054627
106004,0.015836994
106005,0.013626498
106006,0.044445483
106007,0.011921497
106008,0.021303884
106009,0.016695644
106010,0.029635215
106011,0.009691627
106012,0.000425754
106013,0.014200268
106014,0.012412218
106015,0.021611096
106016,0.006435266
106017,0.017766106
106018,0.007653462
106019,0.008177776
106020,0.015972252
106021,0.017701148
106022,0.042006083
106023,0.024418905
106024,0.008873937
106025,0.017747384
106026,0.030819054
106027,0.024394243
106028,0.009932782
106029,0.021963983
106030,0.079905395
106031,0.043142066
106032,0.017163022
106033,0.01705613
106034,0.032253896
106035,0.019313866
106036,0.021184835
106037,0.018149987
106038,0.056552456
106039,0.022228767
106040,0.000181639
106041,0.009942995
106042,0.015109929
106043,0.016256305
106044,0.020218767
106045,0.010821951
106046,0.008688459
106047,0.013567255
106048,0.022235218
106049,0.013844995
106050,0.015921503
106051,0.030300453
106052,0.041066566
106053,0.015715076
106054,0.039897885
106055,0.010628422
106056,0.010349751
106057,0.008276094
106058,0.019256902
106059,0.049770004
106060,0.011148135
106061,0.033925556
106062,0.015058251
106063,0.013992901
106064,0.023490377
106065,0.061314341
106066,0.012981055
106067,0.017637016
106068,0.01019553
106069,0.012750722
106070,0.125468096
106071,0.026003074
106072,0.015193822
106073,0.004366378
106074,0.028651743
106075,0.018677875
106076,0.017944674
106077,0.011747033
106078,0.011423284
106079,0.017877241
106080,0.010764618
106081,0.093419932
106082,0.025952713
106083,0.037114948
106084,0.019836761
106085,0.018237306
106086,0.014364068
106087,0.025401932
106088,0.018494681
106089,0.015638014
106090,0.007233712
106091,0.018572098
106092,0.022068278
106093,0.012412488
106094,0.021935295
106095,0.031268341
106096,0.013187021
106097,0.009099673
106098,0.023261393
106099,0.03060861
106100,0.014869259
106101,0.029354221
106102,0.011216386
106103,0.018358099
106104,0.014660813
106105,0.019147731
106106,0.045419087
106107,0.030701178
106108,0.03113334
106109,0.014372779
106110,0.021129104
106111,0.026233664
106112,0.042296071
106113,0.012625204
106114,0.012130766
106115,0.058811197
106116,0.016008009
106117,0.015964353
106118,0.012585512
106119,0.018501537
106120,0.015743691
106121,0.01872661
106122,0.013315143
106123,0.001757724
106124,0.003461874
106125,0.000661968
106126,0.026073464
106127,0.028247402
106128,0.017004585
106129,0.026666328
106130,0.010358591
106131,0.019751325
106132,0.021629211
106133,0.012851916
106134,0.01922122
106135,0.017314593
106136,0.000419701
106137,0.015039052
106138,0.013982897
106139,0.010587886
106140,0.029232166
106141,0.02488497
106142,0.022534361
106143,0.023072069
106144,0.02953916
106145,0.013074562
106146,0.018540693
106147,0.038960776
106148,0.022011134
106149,0.021423727
106150,0.01759542
106151,0.019486077
106152,0.017369567
106153,0.011939658
106154,0.020984694
106155,0.017024722
106156,0.023660398
106157,0.012727521
106158,0.008708524
106159,0.030080229
106160,0.012913076
106161,0.023523827
106162,0.029872384
106163,0.023154523
106164,0.014152301
106165,0.03072486
106166,0.017164931
106167,0.018519108
106168,0.046001749
106169,0.004748234
106170,0.024220123
106171,0.055383017
106172,0.011780762
106173,0.016244983
106174,0.025732997
106175,0.015078987
106176,0.012009286
106177,0.029267297
106178,0.014023868
106179,0.033738845
106180,0.037370958
106181,0.021901655
106182,0.027265495
106183,0.078453401
106184,0.011318879
106185,0.02352419
106186,0.018502082
106187,0.017623846
106188,0.011744041
106189,0.020528547
106190,0.025154397
106191,0.019177019
106192,0.0365178
106193,0.009445814
106194,0.059268566
106195,0.045137652
106196,0.013400713
106197,0.010230996
106198,0.007840472
106199,0.013317666
106200,0.011263638
106201,0.0004343
106202,0.011386356
106203,0.063311454
106204,0.029480178
106205,0.05870086
106206,0.014373214
106207,0.019398092
106208,0.024302535
106209,0.048406714
106210,0.029247624
106211,0.019110323
106212,0.020703056
106213,0.020794857
106214,0.038288741
106215,0.035553604
106216,0.016248611
106217,0.022686832
106218,0.016396586
106219,0.014157454
106220,0.021604335
106221,0.007070921
106222,0.023521991
106223,0.064299444
106224,0.019155617
106225,0.013350951
106226,0.022855065
106227,0.01536983
106228,0.016210812
106229,0.018784895
106230,0.014670314
106231,0.014055453
106232,0.026514735
106233,0.019823869
106234,0.012192428
106235,0.014416069
106236,0.015720456
106237,0.020118555
106238,0.029016332
106239,0.023300377
106240,0.012368845
106241,0.015957597
106242,0.073505338
106243,0.028826276
106244,0.014050096
106245,0.02089859
106246,0.012987289
106247,0.023323926
106248,0.010878335
106249,0.051171838
106250,0.036960506
106251,0.011166589
106252,0.020138419
106253,0.008250707
106254,0.014516466
106255,0.006491283
106256,0.045363055
106257,0.037249993
106258,0.027379569
106259,0.014536291
106260,0.018130659
106261,0.013829147
106262,0.030290655
106263,0.020006591
106264,0.01325824
106265,0.012682647
106266,0.014395081
106267,0.010231114
106268,0.016882408
106269,0.015609114
106270,0.017925788
106271,0.048731115
106272,0.012173852
106273,0.01014847
106274,0.016801981
106275,0.026215881
106276,0.025457266
106277,0.018073084
106278,0.014587699
106279,0.000417384
106280,0.015254475
106281,0.01462106
106282,0.017282105
106283,0.01603853
106284,0.108803253
106285,0.039327376
106286,0.022584559
106287,0.021263123
106288,0.018055235
106289,0.023874767
106290,0.009540295
106291,0.022149622
106292,0.028074362
106293,0.010154671
106294,0.012631659
106295,0.019313579
106296,0.037703034
106297,0.026505836
106298,0.028365681
106299,0.016379031
106300,0.0188759
106301,0.00209658
106302,0.027512173
106303,0.01512038
106304,0.009271246
106305,0.034074638
106306,0.018022795
106307,0.014534936
106308,0.006812587
106309,0.018715446
106310,0.007232048
106311,0.017631162
106312,0.030019518
106313,0.020249687
106314,0.014066058
106315,0.020195608
106316,0.013374551
106317,0.005999668
106318,0.026277225
106319,0.026386257
106320,0.077808129
106321,0.019706706
106322,0.009872824
106323,0.013837396
106324,0.017435213
106325,0.021377556
106326,0.016067115
106327,0.014486025
106328,0.065556896
106329,0.020163426
106330,0.015334127
106331,0.011979855
106332,0.016094499
106333,0.061842931
106334,0.012909558
106335,0.027066303
106336,0.024994314
106337,0.016756609
106338,0.034922871
106339,0.000795985
106340,0.018206748
106341,0.021236604
106342,0.023242706
106343,0.042113078
106344,0.021393509
106345,0.016887259
106346,0.036156529
106347,0.007624759
106348,0.012896247
106349,0.018905318
106350,0.012015944
106351,0.053275083
106352,0.013843266
106353,0.033055586
106354,0.021194096
106355,0.01403477
106356,0.022081965
106357,0.006976692
106358,0.010620844
106359,0.008752964
106360,0.039683862
106361,0.023980932
106362,0.009107083
106363,0.007333204
106364,0.016313952
106365,0.014827464
106366,0.056796229
106367,0.016015372
106368,0.000429135
106369,0.026105156
106370,0.016886818
106371,0.019428331
106372,0.024552784
106373,0.013972975
106374,0.014248624
106375,0.029126651
106376,0.043276528
106377,0.010112746
106378,0.015156846
106379,0.043788655
106380,0.010198607
106381,0.024612462
106382,0.014282805
106383,0.013836723
106384,0.023347068
106385,0.016724213
106386,0.021265699
106387,0.038612175
106388,0.020334856
106389,0.030461151
106390,0.01116646
106391,0.013459718
106392,0.016768201
106393,0.006649492
106394,0.010883981
106395,0.017871336
106396,0.025614912
106397,0.019608912
106398,0.017245215
106399,0.014010224
106400,0.006728242
106401,0.036053473
106402,0.015796758
106403,0.027355551
106404,0.037859121
106405,0.024142294
106406,0.007619456
106407,0.019374222
106408,0.029997499
106409,0.018868588
106410,0.010268973
106411,0.034089451
106412,0.020811816
106413,0.014594665
106414,0.023875149
106415,0.019503636
106416,0.023856256
106417,0.019531881
106418,0.020723115
106419,0.012821917
106420,0.017019571
